ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,YEARS_EMPLOYED,ASSET_SCORE,DIGITAL_SCORE,EXP_BRACKET,AGE_BIN,INC_BIN
5023212,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,3,39,0.6,0,0,<2yr,"[38, 43)",100-150K
5023213,M,1,1,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16712,-2243,1,0,0,0,Drivers,2,45,6.1,2,0,5-10yr,"[43, 48)",200-250K
5023214,M,1,1,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16712,-2243,1,0,0,0,Drivers,2,45,6.1,2,0,5-10yr,"[43, 48)",200-250K
5023215,M,1,1,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16712,-2243,1,0,0,0,Drivers,2,45,6.1,2,0,5-10yr,"[43, 48)",200-250K
5023216,M,1,1,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16712,-2243,1,0,0,0,Drivers,2,45,6.1,2,0,5-10yr,"[43, 48)",200-250K
5023217,M,1,1,0,225000,Working,Secondary / secondary special,Married,House / apartment,-16712,-2243,1,0,0,0,Drivers,2,45,6.1,2,0,5-10yr,"[43, 48)",200-250K
5023224,F,0,0,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20737,365243,1,0,0,0,,2,56,0.0,0,0,Unemployed,"[53, 58)",100-150K
5023229,F,0,1,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-24629,365243,1,0,0,0,,1,67,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023230,F,0,1,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-24629,365243,1,0,0,0,,1,67,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023231,M,1,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-17376,-1362,1,0,0,0,Laborers,1,47,3.7,2,0,2-5yr,"[43, 48)",250-300K
5023232,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023233,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023234,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023235,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023236,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023237,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023238,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
6051994,F,1,1,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-11202,-1270,1,1,0,0,Core staff,1,30,3.5,2,1,2-5yr,"[28, 33)",200-250K
5023239,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023240,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023241,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023242,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023244,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023245,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023246,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023247,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023248,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023249,M,1,1,2,225000,Working,Secondary / secondary special,Married,Rented apartment,-12997,-5469,1,0,0,0,,4,35,15.0,2,0,10-20yr,"[33, 38)",200-250K
5023250,F,0,1,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-19549,365243,1,0,0,0,,2,53,0.0,1,0,Unemployed,"[53, 58)",50-100K
5023251,F,0,1,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-19549,365243,1,0,0,0,,2,53,0.0,1,0,Unemployed,"[53, 58)",50-100K
5023252,F,0,1,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-19549,365243,1,0,0,0,,2,53,0.0,1,0,Unemployed,"[53, 58)",50-100K
6052086,F,0,1,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-19549,365243,1,0,0,0,,2,53,0.0,1,0,Unemployed,"[53, 58)",50-100K
5023253,M,0,1,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-20433,-2396,1,0,0,0,Drivers,1,55,6.6,1,0,5-10yr,"[53, 58)",100-150K
5023254,M,0,1,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-20433,-2396,1,0,0,0,Drivers,1,55,6.6,1,0,5-10yr,"[53, 58)",100-150K
5023255,M,0,1,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-20433,-2396,1,0,0,0,Drivers,1,55,6.6,1,0,5-10yr,"[53, 58)",100-150K
5023256,M,0,1,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-20433,-2396,1,0,0,0,Drivers,1,55,6.6,1,0,5-10yr,"[53, 58)",100-150K
5023257,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023258,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023259,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023260,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023261,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023262,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023263,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023264,M,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21202,-1696,1,0,0,0,Drivers,2,58,4.6,2,0,2-5yr,"[58, 63)",150-200K
5023265,M,0,1,0,135000,State servant,Secondary / secondary special,Married,House / apartment,-8929,-1026,1,0,0,0,Core staff,2,24,2.8,1,0,2-5yr,"[23, 28)",100-150K
5023266,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15350,-1331,1,0,1,0,Accountants,3,42,3.6,1,0,2-5yr,"[38, 43)",150-200K
5023267,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15350,-1331,1,0,1,0,Accountants,3,42,3.6,1,0,2-5yr,"[38, 43)",150-200K
5023268,F,0,1,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-15350,-1331,1,0,1,0,Accountants,3,42,3.6,1,0,2-5yr,"[38, 43)",150-200K
5023270,M,0,1,0,135000,Pensioner,Higher education,Married,House / apartment,-23325,365243,1,0,0,0,,2,63,0.0,1,0,Unemployed,"[63, 68)",100-150K
5023271,M,0,1,0,135000,Pensioner,Higher education,Married,House / apartment,-23325,365243,1,0,0,0,,2,63,0.0,1,0,Unemployed,"[63, 68)",100-150K
5023272,F,0,1,0,76500,Pensioner,Secondary / secondary special,Widow,House / apartment,-25140,365243,1,0,0,0,,1,68,0.0,1,0,Unemployed,"[68, 73)",50-100K
5023273,F,0,1,0,76500,Pensioner,Secondary / secondary special,Widow,House / apartment,-25140,365243,1,0,0,0,,1,68,0.0,1,0,Unemployed,"[68, 73)",50-100K
5023274,F,0,1,0,76500,Pensioner,Secondary / secondary special,Widow,House / apartment,-25140,365243,1,0,0,0,,1,68,0.0,1,0,Unemployed,"[68, 73)",50-100K
5023277,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2,62,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023279,F,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701,-2457,1,0,0,0,Sales staff,2,45,6.7,2,0,5-10yr,"[43, 48)",150-200K
5023280,F,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701,-2457,1,0,0,0,Sales staff,2,45,6.7,2,0,5-10yr,"[43, 48)",150-200K
5023282,F,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16701,-2457,1,0,0,0,Sales staff,2,45,6.7,2,0,5-10yr,"[43, 48)",150-200K
5023283,F,0,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15615,-3249,1,0,0,0,,2,42,8.9,1,0,5-10yr,"[38, 43)",150-200K
5023284,F,0,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15615,-3249,1,0,0,0,,2,42,8.9,1,0,5-10yr,"[38, 43)",150-200K
5023285,M,1,1,0,189000,Working,Secondary / secondary special,Married,House / apartment,-16127,-3461,1,0,0,0,Core staff,2,44,9.5,2,0,5-10yr,"[43, 48)",150-200K
6052082,M,1,1,0,189000,Working,Secondary / secondary special,Married,House / apartment,-16127,-3461,1,0,0,0,Core staff,2,44,9.5,2,0,5-10yr,"[43, 48)",150-200K
5023286,F,0,1,1,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15616,-1057,1,1,0,0,Cleaning staff,3,42,2.9,1,1,2-5yr,"[38, 43)",0-50K
5023287,F,0,1,1,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15616,-1057,1,1,0,0,Cleaning staff,3,42,2.9,1,1,2-5yr,"[38, 43)",0-50K
5023288,F,0,1,1,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15616,-1057,1,1,0,0,Cleaning staff,3,42,2.9,1,1,2-5yr,"[38, 43)",0-50K
5023289,F,0,1,1,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15616,-1057,1,1,0,0,Cleaning staff,3,42,2.9,1,1,2-5yr,"[38, 43)",0-50K
5023290,F,0,1,1,45000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15616,-1057,1,1,0,0,Cleaning staff,3,42,2.9,1,1,2-5yr,"[38, 43)",0-50K
5023292,F,0,0,1,225000,State servant,Higher education,Civil marriage,House / apartment,-11279,-1788,1,0,1,0,Medicine staff,3,30,4.9,0,0,2-5yr,"[28, 33)",200-250K
5023295,F,0,0,1,225000,State servant,Higher education,Civil marriage,House / apartment,-11279,-1788,1,0,1,0,Medicine staff,3,30,4.9,0,0,2-5yr,"[28, 33)",200-250K
6052083,F,0,0,1,225000,State servant,Higher education,Civil marriage,House / apartment,-11279,-1788,1,0,1,0,Medicine staff,3,30,4.9,0,0,2-5yr,"[28, 33)",200-250K
5023298,F,1,1,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11909,-3553,1,0,0,1,,3,32,9.7,2,1,5-10yr,"[28, 33)",50-100K
5023299,F,1,1,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11909,-3553,1,0,0,1,,3,32,9.7,2,1,5-10yr,"[28, 33)",50-100K
5023300,F,1,1,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11909,-3553,1,0,0,1,,3,32,9.7,2,1,5-10yr,"[28, 33)",50-100K
5023301,F,1,1,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11909,-3553,1,0,0,1,,3,32,9.7,2,1,5-10yr,"[28, 33)",50-100K
5023302,F,1,1,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11909,-3553,1,0,0,1,,3,32,9.7,2,1,5-10yr,"[28, 33)",50-100K
5023303,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023304,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023305,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023306,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023307,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023308,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023309,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023310,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023311,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023312,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023313,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023314,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023315,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023316,M,1,0,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10502,-1878,1,0,0,0,Laborers,3,28,5.1,1,0,5-10yr,"[28, 33)",200-250K
5023318,F,0,1,0,202500,Working,Higher education,Married,House / apartment,-19177,-661,1,1,1,0,,2,52,1.8,1,1,<2yr,"[48, 53)",200-250K
6052088,F,0,1,0,202500,Working,Higher education,Married,House / apartment,-19177,-661,1,1,1,0,,2,52,1.8,1,1,<2yr,"[48, 53)",200-250K
5023320,F,0,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13512,-4861,1,0,0,0,Laborers,2,36,13.3,0,0,10-20yr,"[33, 38)",100-150K
5023321,F,0,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13512,-4861,1,0,0,0,Laborers,2,36,13.3,0,0,10-20yr,"[33, 38)",100-150K
6052089,F,0,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,-13512,-4861,1,0,0,0,Laborers,2,36,13.3,0,0,10-20yr,"[33, 38)",100-150K
5023323,M,1,1,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12296,-4314,1,0,0,0,,4,33,11.8,2,0,10-20yr,"[33, 38)",100-150K
5023324,M,1,1,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12296,-4314,1,0,0,0,,4,33,11.8,2,0,10-20yr,"[33, 38)",100-150K
5023325,M,1,1,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12296,-4314,1,0,0,0,,4,33,11.8,2,0,10-20yr,"[33, 38)",100-150K
5023326,M,1,1,2,135000,Working,Secondary / secondary special,Married,House / apartment,-12296,-4314,1,0,0,0,,4,33,11.8,2,0,10-20yr,"[33, 38)",100-150K
5023327,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023328,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023329,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023330,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023331,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023332,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023333,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023334,M,0,1,2,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-24278,365243,1,0,0,0,,4,66,0.0,1,0,Unemployed,"[63, 68)",50-100K
5023336,F,0,1,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,Sales staff,2,46,11.6,1,1,10-20yr,"[43, 48)",100-150K
5023339,F,0,1,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,Sales staff,2,46,11.6,1,1,10-20yr,"[43, 48)",100-150K
5023341,F,0,1,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16911,-4253,1,0,0,1,Sales staff,2,46,11.6,1,1,10-20yr,"[43, 48)",100-150K
5023342,M,1,1,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,50,5.1,2,0,5-10yr,"[48, 53)",750K-1M
5023345,M,1,1,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,50,5.1,2,0,5-10yr,"[48, 53)",750K-1M
5023347,M,1,1,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,50,5.1,2,0,5-10yr,"[48, 53)",750K-1M
5023348,M,1,1,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,50,5.1,2,0,5-10yr,"[48, 53)",750K-1M
5023350,M,1,1,0,900000,Working,Secondary / secondary special,Married,House / apartment,-18337,-1847,1,0,0,0,Managers,2,50,5.1,2,0,5-10yr,"[48, 53)",750K-1M
5023351,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,,2,48,2.4,1,0,2-5yr,"[48, 53)",50-100K
5023352,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,,2,48,2.4,1,0,2-5yr,"[48, 53)",50-100K
5023353,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,,2,48,2.4,1,0,2-5yr,"[48, 53)",50-100K
6052005,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,,2,48,2.4,1,0,2-5yr,"[48, 53)",50-100K
6052006,M,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17769,-873,1,0,0,0,,2,48,2.4,1,0,2-5yr,"[48, 53)",50-100K
5023354,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023355,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023356,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023357,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023358,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023359,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023361,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023362,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023363,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023364,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023365,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023366,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
6052092,M,0,1,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-10809,-2334,1,1,0,0,,1,29,6.4,1,1,5-10yr,"[28, 33)",150-200K
5023367,F,0,1,0,90000,Working,Secondary / secondary special,Married,House / apartment,-16732,-3065,1,1,1,0,Medicine staff,2,45,8.4,1,1,5-10yr,"[43, 48)",50-100K
5023368,F,0,1,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-21592,365243,1,0,1,0,,2,59,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023369,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9075,-843,1,0,0,0,Drivers,1,24,2.3,2,0,2-5yr,"[23, 28)",100-150K
5023370,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9075,-843,1,0,0,0,Drivers,1,24,2.3,2,0,2-5yr,"[23, 28)",100-150K
5023373,F,0,1,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,Private service staff,4,46,3.1,1,1,2-5yr,"[43, 48)",150-200K
5023374,F,0,1,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,Private service staff,4,46,3.1,1,1,2-5yr,"[43, 48)",150-200K
6052093,F,0,1,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,Private service staff,4,46,3.1,1,1,2-5yr,"[43, 48)",150-200K
6052094,F,0,1,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17004,-1117,1,1,0,0,Private service staff,4,46,3.1,1,1,2-5yr,"[43, 48)",150-200K
5023377,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2,58,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023378,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2,58,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023379,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2,58,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023380,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2,58,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023385,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2,58,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023386,F,0,1,0,81000,Pensioner,Secondary / secondary special,Married,House / apartment,-21383,365243,1,0,1,0,,2,58,0.0,1,0,Unemployed,"[58, 63)",50-100K
5023387,M,0,1,0,83250,Pensioner,Secondary / secondary special,Married,House / apartment,-20889,365243,1,0,0,0,,2,57,0.0,1,0,Unemployed,"[53, 58)",50-100K
5023389,M,1,1,2,157500,Commercial associate,Higher education,Married,House / apartment,-13536,-2092,1,0,0,0,Core staff,4,37,5.7,2,0,5-10yr,"[33, 38)",150-200K
5023390,M,1,1,2,157500,Commercial associate,Higher education,Married,House / apartment,-13536,-2092,1,0,0,0,Core staff,4,37,5.7,2,0,5-10yr,"[33, 38)",150-200K
5023392,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023394,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023397,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023398,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
5023399,F,0,1,0,99000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-21678,-1239,1,0,0,0,Security staff,1,59,3.4,1,0,2-5yr,"[58, 63)",50-100K
